  time (s)              T(t) (K)              P(t) (Pa)           Kinetic En. (n.u.)     Potential En. (n.u.) Total En. (n.u.)
  6.0500e-13          262.24150479    226965864.66667116       13841.52352970       -48566.94156148       -34725.41803179 
  6.1000e-13          263.15726020    285422766.07482845       13889.85855593       -48548.45475866       -34658.59620273 
  6.1500e-13          264.09587663    747296621.12166953       13939.40022311       -48531.38427696       -34591.98405385 
  6.2000e-13          265.03688874    344645150.11030513       13989.06833840       -48510.57700599       -34521.50866760 
  6.2500e-13          265.91993884    372323843.87505448       14035.67712635       -48483.27544960       -34447.59832325 
  6.3000e-13          266.74201871    480004757.66487771       14079.06780921       -48451.28380466       -34372.21599545 
  6.3500e-13          267.46216744    430299231.77326173       14117.07840373       -48406.58038557       -34289.50198184 
  6.4000e-13          268.15861112    439057151.53374940       14153.83780845       -48357.94916232       -34204.11135387 
  6.4500e-13          268.84146997    685569261.37663770       14189.88018401       -48306.74998244       -34116.86979843 
  6.5000e-13          269.53114039    555991231.52601743       14226.28208515       -48254.03131200       -34027.74922685 
  6.5500e-13          270.18796471    291419215.50822347       14260.95031699       -48195.52266089       -33934.57234390 
  6.6000e-13          270.84715050     85474631.67153968       14295.74319124       -48136.85479306       -33841.11160182 
  6.6500e-13          271.51245604    283354120.01651984       14330.85907529       -48078.91324393       -33748.05416863 
  6.7000e-13          272.21536320    490760859.23056877       14367.95963250       -48023.19413278       -33655.23450028 
  6.7500e-13          272.94318543    560963250.16818571       14406.37524710       -47970.18171570       -33563.80646860 
  6.8000e-13          273.71507598    439359868.24406797       14447.11685735       -47921.10438651       -33473.98752915 
  6.8500e-13          274.54046169    381743793.35017633       14490.68202711       -47876.40769804       -33385.72567093 
  6.9000e-13          275.40695549    426629272.10045028       14536.41694775       -47836.19933083       -33299.78238308 
  6.9500e-13          276.30274552    484683882.88455158       14583.69816937       -47797.99010686       -33214.29193749 
  7.0000e-13          277.21510877    446370860.13443196       14631.85415221       -47759.81529126       -33127.96113905 
  7.0500e-13          278.12507015    337291036.99674278       14679.88336058       -47721.11203589       -33041.22867531 
  7.1000e-13          279.01432504    164377476.87431294       14726.81964759       -47680.87625994       -32954.05661235 
  7.1500e-13          279.90934542    187734898.17990991       14774.06024618       -47640.24249854       -32866.18225236 
